video_id,main_gloss,og_gloss,dominant_start_handshape,non_dominant_start_handshape,dominant_end_handshape,non_dominant_end_handshape,video_file,handedness,variant_1,variant_2,compounded_word,notes
2423,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene12-camera1.mov,1,,,,
2424,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2008_05_12b_scene5-camera1.mov,1,,,,
2425,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2426,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2427,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2007_05_24_scene10-camera1.mov,1,,,,
2433,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2008_01_18_scene5-camera1.mov,1,,,,
2435,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2008_08_06_scene5-camera1.mov,1,,,,
207715,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2436,COPY,COPY,crvd-sprd-B,B-L,flat-O,B-L,ASL_2008_05_12b_scene5-camera1.mov,1,,,,
2428,COPY DOWN,COPY-DOWN,5,B-L,flat-O,B-L,ASL_2008_01_18_scene5-camera1.mov,1,,,,
2429,COPY DOWN,COPY-DOWN,5,B-L,flat-O,B-L,ASL_2008_08_06_scene5-camera1.mov,1,,,,
2430,COPY DOWN,COPY-DOWN,5,B-L,flat-O,B-L,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2431,COPY DOWN,COPY-DOWN,5,B-L,flat-O,B-L,ASL_2011_06_14_Brady_scene19-camera1.mov,1,,,,
2432,COPY DOWN,COPY-DOWN,5,5,flat-O,5,ASL_2011_07_22_Brady_scene41-camera1.mov,1,,,,
2437,CORN,CORN,1,,1,,ASL_2008_05_12b_scene5-camera1.mov,1,,,,
2438,CORN,CORN,bent-1,,bent-1,,ASL_2008_08_06_scene5-camera1.mov,1,,,,
2439,CORN,CORN,bent-1,,bent-1,,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2440,CORN,CORN,1,,1,,ASL_2008_01_18_scene5-camera1.mov,1,,,,
2441,CORN,CORN_3,S,S,S,S,ASL_2008_01_18_scene5-camera1.mov,1,,,,
2442,CORN,CORN_3,S,S,S,S,ASL_2008_08_06_scene5-camera1.mov,1,,,,
554,CORN,CORN_4,L-X,L-X,A,A,ASL_2008_05_12b_scene5-camera1.mov,1,,,,
2443,CORN,CORN_4,crvd-sprd-B,crvd-sprd-B,crvd-sprd-B,crvd-sprd-B,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
122,CORNER,CORNER,1,1,1,1,ASL_2008_01_18_scene5-camera1.mov,1,,,,
123,CORNER,CORNER,1,1,1,1,ASL_2008_08_06_scene5-camera1.mov,1,,,,
124,CORNER,CORNER,1,1,1,1,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2444,CORNER,CORNER,B-L,B-L,B-L,B-L,ASL_2008_01_18_scene5-camera1.mov,1,,,,
2445,CORNER,CORNER,B-xd,B-xd,B-xd,B-xd,ASL_2008_05_12b_scene5-camera1.mov,1,,,,
2446,CORNER,CORNER,B-L,B-L,B-L,B-L,ASL_2008_08_06_scene5-camera1.mov,1,,,,
2447,CORNER,CORNER,B-L,B-L,B-L,B-L,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2448,CORRECT,CORRECT,1,1,1,1,ASL_2008_02_29_scene15-camera1.mov,1,,,,
2449,CORRECT,CORRECT,1,1,1,1,ASL_2011_07_19_Brady_scene60-camera1.mov,1,,,,
2450,CORRECT,CORRECT,1,1,1,1,ASL_2006_10_10_scene24-camera1.mov,1,,,,
2451,CORRECT,CORRECT,1,1,1,1,ASL_2007_05_24_scene26-camera1.mov,1,,,,
2452,CORRESPOND,CORRESPOND,S,S,1,1,ASL_2008_01_18_scene6-camera1.mov,1,,,,
2453,CORRESPOND,CORRESPOND,cocked-S,cocked-S,1,1,ASL_2008_08_06_scene5-camera1.mov,1,,,,
2454,CORRESPOND,CORRESPOND,S,S,1,1,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2455,COUCH,COUCH,crvd-U,U,crvd-U,U,ASL_2010_08_10_Liz_additional_lexicon_signs_scene24-camera1.mov,1,,,,
2689,COUCH,"DCL:crvd-V\couch shaped object\""""",crvd-B,crvd-B,crvd-B,crvd-B,ASL_2008_02_29_scene38-camera1.mov,1,,,,
2690,COUCH,"DCL:crvd-V\couch shaped object\""""",crvd-B,crvd-B,crvd-B,crvd-B,ASL_2011_07_19_Brady_scene90-camera1.mov,1,,,,
2692,COUCH,"DCL:crvd-V\couch shaped object\""""",crvd-U,crvd-U,crvd-U,crvd-U,ASL_2008_05_12b_scene6-camera1.mov,1,,,,
2693,COUCH,"DCL:crvd-V\couch shaped object\""""",crvd-U,crvd-U,crvd-U,crvd-U,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2694,COUCH,"DCL:crvd-V\couch shaped object\""""",crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_29_scene37-camera1.mov,1,,,,
2695,COUCH,"DCL:crvd-V\couch shaped object\""""",crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_06_08_Brady_scene19-camera1.mov,1,,,,
2696,COUCH,"DCL:crvd-V\couch shaped object\""""",crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene90-camera1.mov,1,,,,
40901,SIT ON A COUCH,"SIT+DCL:crvd-B\couch shaped object\""""",U,U,crvd-B,crvd-B,ASL_2008_01_18_scene6-camera1.mov,1,,,,
40902,SIT ON A COUCH,"SIT+DCL:crvd-B\couch shaped object\""""",crvd-U,U-L,crvd-B,crvd-B,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2456,COUGH,COUGH,S,,S,,ASL_2008_01_18_scene6-camera1.mov,1,,,,
2457,COUGH,COUGH,S,,S,,ASL_2008_05_12b_scene6-camera1.mov,1,,,,
2458,COUGH,COUGH,S,,S,,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2459,COUGH,COUGH,S,,S,,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2460,COUGH,COUGH,S,,S,,ASL_2006_10_10_scene6-camera1.mov,1,,,,
2461,COUGH,COUGH,S,,S,,ASL_2007_05_24_scene10-camera1.mov,1,,,,
2462,COUGH,COUGH_2,crvd-B,,crvd-B,,ASL_2008_01_18_scene6-camera1.mov,1,,,,
2463,COUGH,COUGH_2,crvd-B,,crvd-B,,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2464,COUNT,COUNT,F,B-L,F,B-L,ASL_2008_01_11_scene6-camera1.mov,1,,,,
2465,COUNT,COUNT,F,B-L,F,B-L,ASL_2008_08_04_scene4-camera1.mov,1,,,,
2466,COUNT,COUNT,cocked-F,B-L,cocked-F,B-L,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2467,COUNT,COUNT,F,B-L,F,B-L,ASL_2008_05_12b_scene6-camera1.mov,1,,,,
2468,COUNT,COUNT,F,B-L,F,B-L,ASL_2008_05_12a_scene6-camera1.mov,1,,,,
2469,COUNT,COUNT,F,B-L,F,B-L,ASL_2008_01_18_scene6-camera1.mov,1,,,,
735,COUNTRY,COUNTRY,Y,A,Y,A,ASL_2008_01_18_scene6-camera1.mov,1,,,,
736,COUNTRY,COUNTRY,Y,psv,Y,psv,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2470,COUNTRY,COUNTRY,B-L,S,B-L,S,ASL_2008_01_18_scene6-camera1.mov,1,,,,
2471,COUNTRY,COUNTRY,B-L,S,B-L,S,ASL_2008_05_12b_scene6-camera1.mov,1,,,,
2472,COUNTRY,COUNTRY,B-L,psv,B-L,psv,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2473,COUNTRY,COUNTRY,B-L,psv,B-L,psv,ASL_2008_08_06_scene47-camera1.mov,1,,,,
2474,COUNTRY,COUNTRY,B-L,S,B-L,S,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2475,COUNTRY,COUNTRY,B-L,psv,B-L,psv,ASL_2011_06_14_Brady_scene21-camera1.mov,1,,,,
2476,COUNTRY,COUNTRY,B-L,B-L,B-L,B-L,ASL_2008_01_18_scene47-camera1.mov,1,,,,
2477,COURSE,COURSE,C,B-L,C,B-L,ASL_2008_01_18_scene6-camera1.mov,1,,,,
2478,COURSE,COURSE,C,B-L,C,B-L,ASL_2008_05_12b_scene6-camera1.mov,1,,,,
2479,COURSE,COURSE,C,B-L,C,B-L,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2480,COURSE,COURSE,C,B-L,C,B-L,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2481,COURSE,COURSE,C,B-L,C,B-L,ASL_2006_10_10_scene6-camera1.mov,1,,,,
2482,COURT,COURT,F,F,F,F,ASL_2008_01_18_scene7-camera1.mov,1,,,,
2483,COURT,COURT,F,F,F,F,ASL_2008_02_01_scene38-camera1.mov,1,,,,
2484,COURT,COURT,F,F,F,F,ASL_2008_05_12b_scene6-camera1.mov,1,,,,
2485,COURT,COURT,F,F,F,F,ASL_2008_08_06_scene6-camera1.mov,1,,,,
2486,COURT,COURT,F,F,F,F,ASL_2008_08_13_scene32-camera1.mov,1,,,,
2487,COURT,COURT,F,F,F,F,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
2488,COURT,COURT,F,F,F,F,ASL_2011_06_14_Brady_scene43-camera1.mov,1,,,,
2489,COURT,COURT,F,F,F,F,ASL_2006_10_10_scene6-camera1.mov,1,,,,
2490,COURT,COURT,F,F,F,F,ASL_2007_05_24_scene10-camera1.mov,1,,,,
39741,JUDGE,COURT+AGENT,F,F,B-L,B-L,ASL_2008_02_01_scene38-camera1.mov,1,,,COURT+AGENT,
39742,JUDGE,COURT+AGENT,F,F,B-L,B-L,ASL_2008_08_13_scene31-camera1.mov,1,,,COURT+AGENT,
39743,JUDGE,COURT+AGENT,F,F,B-L,B-L,ASL_2011_06_14_Brady_scene43-camera1.mov,1,,,COURT+AGENT,
39744,COURTROOM,COURT+BOX/ROOM,F,F,B-L,B-L,ASL_2008_05_12b_scene7-camera1.mov,1,BOX,ROOM,BOX/ROOM,
39745,COURTHOUSE,COURT+HOUSE,F,F,B-L,B-L,ASL_2008_01_18_scene7-camera1.mov,1,,,COURT+HOUSE,
39746,COURTHOUSE,COURT+HOUSE,F,F,B-L,B-L,ASL_2008_08_06_scene7-camera1.mov,1,,,COURT+HOUSE,
39747,COURTHOUSE,COURT+HOUSE,F,F,B,B,ASL_2011_06_14_Brady_scene3-camera1.mov,1,,,COURT+HOUSE,
2491,COUSIN,COUSIN,C,,C,,ASL_2008_01_18_scene7-camera1.mov,1,,,,
2492,COUSIN,COUSIN,C,,C,,ASL_2008_08_06_scene7-camera1.mov,1,,,,
2493,COUSIN,COUSIN,crvd-B,,crvd-B,,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2494,COUSIN,COUSIN,C,,C,,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2495,COUSIN,COUSIN,C,,C,,ASL_2007_05_24_scene10-camera1.mov,1,,,,
2496,COVER,COVER,B-L,flat-B,B-L,flat-B,ASL_2008_01_18_scene7-camera1.mov,1,,,,
2497,COVER,COVER,B-L,B,B-L,B,ASL_2008_03_28_scene45-camera1.mov,1,,,,
2498,COVER,COVER,B-L,B,B-L,B,ASL_2008_05_12b_scene7-camera1.mov,1,,,,
2499,COVER,COVER,B-L,B,B-L,B,ASL_2008_08_06_scene7-camera1.mov,1,,,,
2500,COVER,COVER,crvd-flat-B,crvd-flat-B,crvd-flat-B,crvd-flat-B,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
166,COW,COW,Y,,Y,,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
167,COW,COW,Y,,Y,,ASL_2006_10_10_scene6-camera1.mov,1,,,,
168,COW,COW,Y,,Y,,ASL_2007_05_24_scene10-camera1.mov,1,,,,
2501,COW,COW,Y,Y,Y,Y,ASL_2008_01_18_scene7-camera1.mov,1,,,,
2502,COW,COW,Y,Y,Y,Y,ASL_2008_05_12b_scene7-camera1.mov,1,,,,
2503,COW,COW,Y,Y,Y,Y,ASL_2008_08_06_scene7-camera1.mov,1,,,,
5517,LOBSTER,LOBSTER,V,V,U,U,ASL_2008_02_01_scene51-camera1.mov,1,,,,
5518,LOBSTER,LOBSTER,V,V,U,U,ASL_2008_06_10_scene3-camera1.mov,1,,,,
5519,LOBSTER,LOBSTER,V,V,U,U,ASL_2008_08_13_session2_scene6-camera1.mov,1,,,,
5520,LOBSTER,LOBSTER,V,V,U,U,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
2504,CRACK,CRACK,B-L,B-L,B-L,B-L,ASL_2008_01_18_scene7-camera1.mov,1,,,,
2505,CRACK,CRACK,B,B-L,B,B-L,ASL_2008_05_12b_scene7-camera1.mov,1,,,,
2506,CRACK,CRACK,B-L,B-L,B-L,B-L,ASL_2008_08_06_scene7-camera1.mov,1,,,,
2507,CRACK,CRACK,B-L,B-L,B-L,B-L,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
207720,CRACKER/PASSOVER,CRACKER/PASSOVER,A,A,A,A,ASL_2008_08_06_scene7-camera1.mov,1,CRACKER,PASSOVER,,
2509,CRACKER/PASSOVER,CRACKER/PASSOVER,A,S,A,S,ASL_2008_01_18_scene7-camera1.mov,1,CRACKER,PASSOVER,,
2510,CRACKER/PASSOVER,CRACKER/PASSOVER,A,S,A,S,ASL_2008_05_12b_scene7-camera1.mov,1,CRACKER,PASSOVER,,
2511,CRACKER/PASSOVER,CRACKER/PASSOVER,A,A,A,A,ASL_2011_06_08_Brady_scene31-camera1.mov,1,CRACKER,PASSOVER,,
395,CRASH,CRASH,5,B-L,S,B-L,ASL_2008_01_18_scene8-camera1.mov,1,,,,
396,CRASH,CRASH,5,B-L,A,B-L,ASL_2008_05_12b_scene7-camera1.mov,1,,,,
397,CRASH,CRASH,5,5,A,5,ASL_2008_08_06_scene7-camera1.mov,1,,,,
398,CRASH,CRASH,5,5,S,5,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2513,CRAWL,CRAWL,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_01_18_scene8-camera1.mov,1,,,,
2514,CRAWL,CRAWL,5,5,crvd-5,crvd-5,ASL_2008_05_12b_scene8-camera1.mov,1,,,,
207958,CRAWL,CRAWL,5,crvd-5,crvd-5,crvd-5,ASL_2008_08_06_scene8-camera1.mov,1,,,,
399,CRAZY,CRAZY,5,,5,,ASL_2007_05_24_scene10-camera1.mov,1,,,,
2515,CRAZY,CRAZY,1,,1,,ASL_2008_01_18_scene8-camera1.mov,1,,,,
2516,CRAZY,CRAZY,1,,1,,ASL_2008_05_12b_scene8-camera1.mov,1,,,,
2517,CRAZY,CRAZY,1,,1,,ASL_2008_08_06_scene8-camera1.mov,1,,,,
2518,CRAZY,CRAZY,1,,1,,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2519,CRAZY,CRAZY,1,,1,,ASL_2006_10_10_scene6-camera1.mov,1,,,,
2520,CREAM,CREAM,B-L,B-L,10,B-L,ASL_2008_01_18_scene8-camera1.mov,1,,,,
2521,CREAM,CREAM,crvd-5,B-L,10,B-L,ASL_2008_05_12b_scene8-camera1.mov,1,,,,
2522,CREAM,CREAM,crvd-5,B-L,A,B-L,ASL_2008_08_06_scene8-camera1.mov,1,,,,
2523,CREAM,CREAM,5,B-L,S,B-L,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
282,CREATE/PRETEND,CREATE/PRETEND,4,4,4,4,ASL_2008_05_29b_scene8-camera1.mov,1,CREATE,PRETEND,,
2524,CREATE/PRETEND,CREATE/PRETEND,4,,4,,ASL_2008_02_01_scene34-camera1.mov,1,CREATE,PRETEND,,
2525,CREATE/PRETEND,CREATE/PRETEND,4,,4,,ASL_2008_02_15_scene47-camera1.mov,1,CREATE,PRETEND,,
2526,CREATE/PRETEND,CREATE/PRETEND,4,,4,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene28-camera1.mov,1,CREATE,PRETEND,,
2527,CREATE/PRETEND,CREATE/PRETEND,4,,4,,ASL_2008_08_13_scene28-camera1.mov,1,CREATE,PRETEND,,
2528,CREDIT CARD,CREDIT-CARD,A,B-L,A,B-L,ASL_2008_01_18_scene8-camera1.mov,1,,,,
2529,CREDIT CARD,CREDIT-CARD,S,B-L,S,B-L,ASL_2008_05_12b_scene8-camera1.mov,1,,,,
2530,CREDIT CARD,CREDIT-CARD,A,B-L,A,B-L,ASL_2008_08_06_scene8-camera1.mov,1,,,,
2531,CREDIT CARD,CREDIT-CARD,S,B-L,S,B-L,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2532,CRIPPLE,CRIPPLE,bent-1,bent-1,bent-1,bent-1,ASL_2008_01_18_scene9-camera1.mov,1,,,,
2533,CRIPPLE,CRIPPLE,bent-1,bent-1,bent-1,bent-1,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2534,CRIPPLE,CRIPPLE,bent-1,bent-1,bent-1,bent-1,ASL_2008_05_12b_scene8-camera1.mov,1,,,,
2535,CRIPPLE,CRIPPLE,bent-1,bent-1,bent-1,bent-1,ASL_2008_08_06_scene8-camera1.mov,1,,,,
2536,CROSS,CROSS,C,,C,,ASL_2008_01_18_scene9-camera1.mov,1,,,,
2537,CROSS,CROSS,C,,C,,ASL_2008_08_06_scene9-camera1.mov,1,,,,
2538,CROSS,CROSS,tight-C,,tight-C,,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2539,CROSS MY HEART,CROSS-MY-HEART,1,B-L,bent-1,B-L,ASL_2008_02_15_scene50-camera1.mov,1,,,,
2540,CROSS MY HEART,CROSS-MY-HEART,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene44-camera1.mov,1,,,,
2541,CROWDED,CROWDED,5,5,5,5,ASL_2008_05_12b_scene9-camera1.mov,1,,,,
2542,CROWDED,CROWDED,5,5,5,5,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2543,CROWN,CROWN,crvd-L,crvd-L,crvd-L,crvd-L,ASL_2008_01_18_scene9-camera1.mov,1,,,,
2544,CROWN,CROWN,L-X,L-X,L-X,L-X,ASL_2008_08_06_scene9-camera1.mov,1,,,,
2545,CROWN,CROWN,crvd-L,crvd-L,crvd-L,crvd-L,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2546,CROWN,CROWN,crvd-L,crvd-L,crvd-L,crvd-L,ASL_2011_06_14_Brady_scene3-camera1.mov,1,,,,
39749,CORONET,"CROWN+DCL:4\coronet\""""",crvd-L,crvd-L,4,crvd-L,ASL_2008_05_12b_scene9-camera1.mov,1,,,,smaller type of crown
2547,CRUEL,CRUEL,crvd-sprd-B,crvd-sprd-B,S,S,ASL_2008_02_01_scene18-camera1.mov,1,,,,
2548,CRUEL,CRUEL,crvd-5,crvd-5,10,10,ASL_2008_05_29a_scene46-camera1.mov,1,,,,
2549,CRUEL,CRUEL,5,5,A,A,ASL_2008_08_13_scene14-camera1.mov,1,,,,
2550,CRUEL,CRUEL,5,5,A,10,ASL_2011_06_14_Brady_scene32-camera1.mov,1,,,,
2551,CRUEL,CRUEL,crvd-5,crvd-5,10,10,ASL_2006_10_10_scene6-camera1.mov,1,,,,
2552,CRUEL,CRUEL,5,5,10,10,ASL_2007_05_24_scene10-camera1.mov,1,,,,
2553,CRUSH,CRUSH,5,5,S,S,ASL_2008_01_18_scene9-camera1.mov,1,,,,
2554,CRUSH,CRUSH,5,5,A,A,ASL_2008_01_18_scene9-camera1.mov,1,,,,
2555,CRUSH,CRUSH,crvd-5,crvd-5,S,S,ASL_2008_05_12b_scene9-camera1.mov,1,,,,
2556,CRUSH,CRUSH,crvd-5,crvd-5,A,A,ASL_2008_08_06_scene9-camera1.mov,1,,,,
2557,CRUSH,CRUSH,crvd-5,crvd-5,A,A,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
207721,CRY,CRY,1,1,X,X,ASL_2008_08_06_scene9-camera1.mov,1,,,,
284,CRY,CRY,1,1,X,X,ASL_2008_01_18_scene9-camera1.mov,1,,,,
542,CRY,CRY,L,L,L-X,L-X,ASL_2008_08_06_scene9-camera1.mov,1,,,,
543,CRY,CRY,L,L,10,10,ASL_2008_05_12b_scene9-camera1.mov,1,,,,
2558,CRY,CRY,1,1,X,X,ASL_2008_01_18_scene9-camera1.mov,1,,,,
2559,CRY,CRY,1,1,X,X,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2560,CUBED,CUBED,3,,3,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,
2561,CUBED,CUBED,3,,3,,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2562,CULTURE,CULTURE,C,1,C,1,ASL_2008_01_18_scene10-camera1.mov,1,,,,
2563,CULTURE,CULTURE,C,1,C,1,ASL_2008_05_12b_scene10-camera1.mov,1,,,,
2564,CULTURE,CULTURE,C,1,C,1,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2565,CULTURE,CULTURE,C,1,C,1,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2566,CUP,CUP,C,B-L,C,B-L,ASL_2006_10_10_scene6-camera1.mov,1,,,,
2567,CUP,CUP,C,B-L,C,B-L,ASL_2007_05_24_scene10-camera1.mov,1,,,,
2571,CURIOUS,CURIOUS,F,,F,,ASL_2008_01_18_scene10-camera1.mov,1,,,,
2572,CURIOUS,CURIOUS,F,,F,,ASL_2008_05_12b_scene10-camera1.mov,1,,,,
2573,CURIOUS,CURIOUS,F,,F,,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2574,CURIOUS,CURIOUS,F,,F,,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2575,CURLY,CURLY,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_01_18_scene10-camera1.mov,1,,,,
2576,CURLY,CURLY,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_05_12b_scene10-camera1.mov,1,,,,
2577,CURLY,CURLY,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2578,CURLY,CURLY,5-C,5-C,5-C,5-C,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2579,CURRICULUM,CURRICULUM,C,B-L,bent-M,B-L,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2580,CURRICULUM,CURRICULUM,C,B-L,bent-M,B-L,ASL_2008_01_18_scene10-camera1.mov,1,,,,
2581,CURRICULUM,CURRICULUM,C,B-L,full-M,B-L,ASL_2008_05_12b_scene10-camera1.mov,1,,,,
529,CURSE,CURSE,horns,1,horns,1,ASL_2008_01_18_scene13-camera1.mov,1,,,,
530,CURSE,CURSE,horns,1,horns,1,ASL_2008_08_06_scene13-camera1.mov,1,,,,
207694,CURSE,CURSE,Y,1,Y,1,ASL_2011_06_08_Brady_scene31-camera1.mov,1,,,,
2583,CURSE,CURSE,Y,1,Y,1,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2584,CURTAIN,CURTAIN,4,4,4,4,ASL_2008_01_18_scene10-camera1.mov,1,,,,
2585,CURTAIN,CURTAIN,4,4,4,4,ASL_2008_05_12b_scene10-camera1.mov,1,,,,
2586,CURTAIN,CURTAIN,4,4,4,4,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
2587,CURTAIN,CURTAIN,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2588,CURVE,CURVE,B,,crvd-flat-B,,ASL_2008_01_18_scene10-camera1.mov,1,,,,
2589,CURVE,CURVE,B-L,,bent-B,,ASL_2008_05_12b_scene10-camera1.mov,1,,,,
2590,CURVE,CURVE,flat-B,,crvd-flat-B,,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2591,CURVE,CURVE,B-xd,,crvd-flat-B,,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
2592,CUSHION,CUSHION,C,C,tight-C,tight-C,ASL_2008_01_18_scene11-camera1.mov,1,,,,
2593,CUSHION,CUSHION,crvd-5,crvd-5,tight-C,tight-C,ASL_2008_08_06_scene10-camera1.mov,1,,,,
2594,CUSHION,CUSHION,C,C,tight-C,tight-C,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
2595,CUSHION,CUSHION,C,C,tight-C,tight-C,ASL_2008_05_12b_scene10-camera1.mov,1,,,,
2596,CUSTOMER,CUSTOMER,C,C,C,C,ASL_2010_08_10_Liz_additional_lexicon_signs_scene27-camera1.mov,1,,,,
2597,CUSTOMER,CUSTOMER,C,C,C,C,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
2598,CUT,CUT,1,S,1,S,ASL_2008_01_18_scene11-camera1.mov,1,,,,
2599,CUT,CUT,1,S,1,S,ASL_2008_05_12b_scene11-camera1.mov,1,,,,
2600,CUT,CUT,1,psv,1,psv,ASL_2008_08_06_scene11-camera1.mov,1,,,,
2601,CUT,CUT,1,S,1,S,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
2602,CUT FABRIC,CUT-FABRIC,3,3,U-L,U-L,ASL_2008_01_18_scene37-camera1.mov,1,,,,
2603,CUT FABRIC,CUT-FABRIC,V,V,U,U,ASL_2008_05_29a_scene17-camera1.mov,1,,,,
2604,CUT FABRIC,CUT-FABRIC,V,V,U,U,ASL_2008_08_06_scene37-camera1.mov,1,,,,
2605,CUT FABRIC,CUT-FABRIC,V,V,U,U,ASL_2011_06_14_Brady_scene15-camera1.mov,1,,,,
2606,CUT WITH SCISSORS,CUT-WITH-SCISSORS,V,,U,,ASL_2008_02_29_scene23-camera1.mov,1,,,,
2607,CUT WITH SCISSORS,CUT-WITH-SCISSORS,V,,U,,ASL_2011_07_19_Brady_scene73-camera1.mov,1,,,,
207682,CUTE,CUTE,U-L,,10,,ASL_2008_05_12b_scene11-camera1.mov,1,,,,
2609,CUTE,CUTE,U-L,,bent-U-L,,ASL_2008_01_11_scene63-camera1.mov,1,,,,
2610,CUTE,CUTE,U-L,,10,,ASL_2008_01_18_scene11-camera1.mov,1,,,,
2611,CUTE,CUTE,U-L,,10,,ASL_2008_02_01_scene24-camera1.mov,1,,,,
2612,CUTE,CUTE,U-L,,bent-U-L,,ASL_2008_02_29_scene52-camera1.mov,1,,,,
2613,CUTE,CUTE,U-L,,bent-U-L,,ASL_2008_08_04_scene40-camera1.mov,1,,,,
2614,CUTE,CUTE,U-L,,bent-U-L,,ASL_2008_08_06_scene11-camera1.mov,1,,,,
2615,CUTE,CUTE,U,,bent-U,,ASL_2008_08_13_scene19-camera1.mov,1,,,,
2616,CUTE,CUTE,U-L,,10,,ASL_2011_06_08_Brady_scene25-camera1.mov,1,,,,
2617,CUTE,CUTE,bent-U-L,,10,,ASL_2006_10_10_scene6-camera1.mov,1,,,,
2618,CUTE,CUTE,U-L,,bent-U-L,,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
2619,CUTE,CUTE,bent-U-L,,A,,ASL_2011_07_19_Brady_scene103-camera1.mov,1,,,,
2620,CUTE,CUTE,U-L,,A,,ASL_2011_07_22_Brady_scene45-camera1.mov,1,,,,
2621,CUTE,CUTE,U-L,,10,,ASL_2007_05_24_scene9-camera1.mov,1,,,,
2622,CUTE,CUTE,U-L,,S,,ASL_2007_05_24_scene10-camera1.mov,1,,,,
